season,player,trb_per_game,ast_per_game,stl_per_game,blk_per_game,tov_per_game,pts_per_game,AllStar
2023,Justin Holiday,1.8,0.9,0.8,0.5,0.6,4.4,0
2023,Justin Jackson,0.7,0.4,0.2,0.2,0.1,0.9,0
2023,Justin Minaya,3.8,1.0,0.5,1.3,1.0,4.3,0
2023,Justise Winslow,5.0,3.4,1.0,0.4,1.5,6.8,0
2023,Jusuf Nurkić,9.1,2.9,0.8,0.8,2.3,13.3,0
2023,KZ Okpala,1.0,0.4,0.2,0.2,0.2,1.3,0
2023,Kai Jones,2.7,0.3,0.4,0.7,0.7,3.4,0
2023,Karl-Anthony Towns,8.1,4.8,0.7,0.6,3.0,20.8,0
2023,Kawhi Leonard,6.5,3.9,1.4,0.5,1.7,23.8,0
2023,Keegan Murray,4.6,1.2,0.8,0.5,0.8,12.2,0
2023,Keita Bates-Diop,3.7,1.5,0.7,0.3,0.8,9.7,0
2023,Keldon Johnson,5.0,2.9,0.7,0.2,2.1,22.0,0
2023,Kelly Olynyk,6.2,3.7,0.9,0.5,2.5,12.5,0
2023,Kelly Oubre Jr.,5.2,1.1,1.4,0.4,1.3,20.3,0
2023,Kemba Walker,1.8,2.1,0.2,0.2,0.4,8.0,0
2023,Kendall Brown,1.0,0.5,0.7,0.0,0.3,1.5,0
2023,Kendrick Nunn,1.6,1.3,0.4,0.1,0.9,7.1,0
2023,Kendrick Nunn,1.4,0.9,0.3,0.1,0.8,6.7,0
2023,Kendrick Nunn,1.7,1.8,0.5,0.1,1.1,7.5,0
2023,Kennedy Chandler,1.1,1.6,0.3,0.1,0.5,2.2,0
2023,Kenneth Lofton Jr.,2.1,0.8,0.2,0.1,0.5,5.0,0
2023,Kenrich Williams,4.9,2.0,0.8,0.3,0.6,8.0,0
2023,Kentavious Caldwell-Pope,2.7,2.4,1.5,0.5,1.1,10.8,0
2023,Kenyon Martin Jr.,5.5,1.5,0.5,0.4,1.1,12.7,0
2023,Keon Ellis,0.5,0.4,0.3,0.1,0.1,1.5,0
2023,Keon Johnson,1.1,1.5,0.5,0.2,1.1,4.7,0
2023,Kessler Edwards,1.7,0.6,0.4,0.2,0.4,2.8,0
2023,Kessler Edwards,1.0,0.1,0.2,0.1,0.3,1.1,0
2023,Kessler Edwards,2.1,1.0,0.5,0.2,0.4,3.9,0
2023,Kevin Durant,6.7,5.0,0.7,1.4,3.3,29.1,1
2023,Kevin Durant,6.7,5.3,0.8,1.5,3.5,29.7,1
2023,Kevin Durant,6.4,3.5,0.3,1.3,2.5,26.0,1
2023,Kevin Huerter,3.3,2.9,1.1,0.3,1.3,15.2,0
2023,Kevin Knox,2.8,0.5,0.4,0.2,0.8,6.6,0
2023,Kevin Knox,2.6,0.4,0.3,0.3,0.8,5.6,0
2023,Kevin Knox,3.3,0.9,0.5,0.0,0.9,8.5,0
2023,Kevin Love,6.4,1.9,0.3,0.2,1.1,8.2,0
2023,Kevin Love,6.8,1.9,0.2,0.2,1.1,8.5,0
2023,Kevin Love,5.7,1.9,0.4,0.2,1.1,7.7,0
2023,Kevin Porter Jr.,5.3,5.7,1.4,0.3,3.2,19.2,0
2023,Kevon Harris,2.1,0.5,0.5,0.1,0.6,4.1,0
2023,Kevon Looney,9.3,2.5,0.6,0.6,0.5,7.0,0
2023,Khem Birch,1.3,0.4,0.3,0.3,0.4,2.2,0
2023,Khris Middleton,4.2,4.9,0.7,0.2,2.2,15.1,0
2023,Killian Hayes,2.9,6.2,1.4,0.4,2.3,10.3,0
2023,Kira Lewis Jr.,1.3,0.9,0.4,0.1,0.4,4.6,0
2023,Klay Thompson,4.1,2.4,0.7,0.4,1.8,21.9,0
2023,Kobi Simmons,0.8,1.0,0.0,0.4,0.2,1.0,0
2023,Kris Dunn,4.5,5.6,1.1,0.5,1.6,13.2,0
2023,Kristaps Porziņģis,8.4,2.7,0.9,1.5,2.1,23.2,0
2023,Kyle Anderson,5.3,4.9,1.1,0.9,1.5,9.4,0
2023,Kyle Kuzma,7.2,3.7,0.6,0.5,3.0,21.2,0
2023,Kyle Lowry,4.1,5.1,1.0,0.4,1.9,11.2,0
2023,Kyrie Irving,5.1,5.5,1.1,0.8,2.1,27.1,1
2023,Kyrie Irving,5.1,5.3,1.0,0.8,2.3,27.1,1
2023,Kyrie Irving,5.0,6.0,1.3,0.6,1.9,27.0,1
2023,LaMelo Ball,6.4,8.4,1.3,0.3,3.6,23.3,0
2023,Lamar Stevens,3.3,0.5,0.4,0.3,0.4,5.3,0
2023,Landry Shamet,1.7,2.3,0.7,0.1,0.9,8.7,0
2023,Larry Nance Jr.,5.4,1.8,0.9,0.6,0.6,6.8,0
2023,Lauri Markkanen,8.6,1.9,0.6,0.6,1.9,25.6,1
2023,LeBron James,8.3,6.8,0.9,0.6,3.2,28.9,1
2023,Leandro Bolmaro,0.5,0.5,0.2,0.1,0.5,0.4,0
2023,Lester Quinones,0.8,0.5,0.3,0.0,1.3,2.5,0
2023,Lindell Wigginton,1.0,2.0,0.0,0.3,1.7,7.1,0
2023,Lindy Waters III,1.8,0.7,0.3,0.3,0.2,5.2,0
2023,Lonnie Walker IV,1.9,1.1,0.5,0.3,0.8,11.7,0
2023,Louis King,4.0,2.0,1.0,0.0,2.0,20.0,0
2023,Luguentz Dort,4.6,2.1,1.0,0.3,1.2,13.7,0
2023,Luka Dončić,8.6,8.0,1.4,0.5,3.6,32.4,1
2023,Luka Garza,2.3,0.6,0.1,0.1,0.5,6.5,0
2023,Luka Šamanić,4.3,2.1,0.9,0.3,1.4,9.9,0
2023,Luke Kennard,2.7,1.5,0.5,0.1,0.8,9.3,0
2023,Luke Kennard,2.4,1.1,0.5,0.1,0.9,7.8,0
2023,Luke Kennard,3.1,2.3,0.5,0.0,0.7,11.3,0
2023,Luke Kornet,2.9,0.8,0.2,0.7,0.4,3.8,0
2023,Mac McClung,5.0,4.5,0.0,0.0,1.5,12.5,0
2023,Malachi Flynn,1.4,1.3,0.4,0.1,0.5,4.6,0
2023,Malaki Branham,2.7,1.9,0.5,0.1,1.2,10.2,0
2023,Malcolm Brogdon,4.2,3.7,0.7,0.3,1.5,14.9,0
2023,Malcolm Hill,0.6,0.0,0.0,0.0,0.0,1.0,0
2023,Malik Beasley,3.5,1.5,0.8,0.1,1.1,12.7,0
2023,Malik Beasley,3.6,1.7,0.8,0.1,1.1,13.4,0
2023,Malik Beasley,3.3,1.2,0.8,0.0,1.2,11.1,0
2023,Malik Monk,2.6,3.9,0.6,0.3,1.9,13.5,0
2023,Mamadi Diakite,1.4,0.4,0.2,0.4,0.5,2.6,0
2023,MarJon Beauchamp,2.2,0.7,0.4,0.1,0.9,5.1,0
2023,Marcus Morris,4.0,1.8,0.6,0.3,0.9,11.2,0
2023,Marcus Smart,3.1,6.3,1.5,0.4,2.3,11.5,0
2023,Mark Williams,7.1,0.4,0.7,1.0,0.9,9.0,0
2023,Markelle Fultz,3.9,5.7,1.5,0.4,2.3,14.0,0
2023,Markieff Morris,2.0,0.9,0.3,0.1,0.5,3.8,0
2023,Markieff Morris,2.2,0.9,0.3,0.2,0.5,3.6,0
2023,Markieff Morris,1.5,0.8,0.1,0.0,0.5,4.5,0
2023,Marko Simonovic,0.3,0.0,0.0,0.0,0.0,0.9,0
2023,Marvin Bagley III,6.4,0.9,0.5,0.7,1.1,12.0,0
2023,Mason Plumlee,8.9,3.1,0.6,0.6,1.5,10.8,0
2023,Mason Plumlee,9.7,3.7,0.6,0.6,1.6,12.2,0
2023,Mason Plumlee,6.9,1.7,0.5,0.5,1.3,7.5,0
2023,Matisse Thybulle,2.0,0.7,1.2,0.5,0.3,4.1,0
2023,Matisse Thybulle,1.3,0.5,0.9,0.3,0.2,2.7,0
2023,Matisse Thybulle,3.5,1.4,1.7,0.8,0.7,7.4,0
2023,Matt Ryan,0.8,0.5,0.1,0.0,0.2,3.6,0
2023,Matt Ryan,1.2,0.3,0.2,0.0,0.3,3.9,0
2023,Matt Ryan,0.5,0.5,0.1,0.0,0.2,3.4,0
2023,Matthew Dellavedova,0.4,1.3,0.2,0.0,0.3,1.5,0
2023,Max Christie,1.8,0.5,0.2,0.2,0.3,3.1,0
2023,Max Strus,3.2,2.1,0.5,0.2,0.9,11.5,0
2023,Maxi Kleber,3.6,1.4,0.3,0.8,0.7,5.9,0
2023,McKinley Wright IV,1.7,2.1,0.3,0.2,0.7,4.2,0
2023,Meyers Leonard,3.8,0.1,0.2,0.0,0.7,4.8,0
2023,Mfiondu Kabengele,2.5,0.0,0.5,0.0,0.3,1.5,0
2023,Micah Potter,2.3,0.6,0.1,0.0,0.3,3.4,0
2023,Michael Carter-Williams,1.3,1.8,0.3,0.3,1.0,4.3,0
2023,Michael Foster Jr.,0.0,0.0,0.0,0.0,0.0,0.0,0
2023,Michael Porter Jr.,5.5,1.0,0.6,0.5,1.1,17.4,0
2023,Mikal Bridges,4.4,3.3,1.1,0.7,1.5,20.1,0
2023,Mikal Bridges,4.3,3.6,1.2,0.8,1.4,17.2,0
2023,Mikal Bridges,4.5,2.7,1.0,0.6,1.8,26.1,0
2023,Mike Conley,2.7,6.7,1.1,0.2,1.5,11.9,0
2023,Mike Conley,2.5,7.7,1.0,0.2,1.7,10.7,0
2023,Mike Conley,3.1,5.0,1.2,0.2,1.2,14.0,0
2023,Mike Muscala,3.2,0.8,0.2,0.4,0.4,6.1,0
2023,Mike Muscala,3.1,0.9,0.3,0.4,0.3,6.2,0
2023,Mike Muscala,3.4,0.6,0.2,0.3,0.5,5.9,0
2023,Miles McBride,0.8,1.1,0.6,0.1,0.4,3.5,0
2023,Mitchell Robinson,9.4,0.9,0.9,1.8,0.7,7.4,0
2023,Mo Bamba,4.6,0.9,0.3,0.9,0.6,6.6,0
2023,Mo Bamba,4.6,1.1,0.3,1.0,0.6,7.3,0
2023,Mo Bamba,4.6,0.4,0.1,0.6,0.9,3.7,0
2023,Monte Morris,3.4,5.3,0.7,0.2,1.0,10.3,0
2023,Montrezl Harrell,2.8,0.6,0.3,0.4,0.6,5.6,0
2023,Moritz Wagner,4.5,1.5,0.6,0.2,1.2,10.5,0
2023,Moses Brown,3.9,0.1,0.1,0.4,0.4,4.3,0
2023,Moses Brown,4.1,0.1,0.1,0.4,0.4,4.6,0
2023,Moses Brown,0.0,0.0,0.5,0.0,0.5,0.0,0
2023,Moses Moody,1.7,0.8,0.3,0.1,0.5,4.8,0
2023,Moussa Diabaté,2.3,0.2,0.3,0.4,0.4,2.7,0
2023,Myles Turner,7.5,1.4,0.6,2.3,1.7,18.0,0
2023,Naji Marshall,3.6,2.5,0.7,0.2,1.3,9.1,0
2023,Nassir Little,2.6,0.9,0.4,0.4,0.7,6.6,0
2023,Nathan Knight,1.5,0.3,0.3,0.2,0.6,3.7,0
2023,Naz Reid,4.9,1.1,0.6,0.8,1.4,11.5,0
2023,Neemias Queta,2.2,0.2,0.0,0.4,0.2,2.4,0
2023,Nerlens Noel,2.7,0.6,0.9,0.6,0.8,2.1,0
2023,Nerlens Noel,2.6,0.5,0.9,0.6,0.6,2.3,0
2023,Nerlens Noel,3.0,1.0,1.0,0.3,1.7,1.0,0
2023,Nic Claxton,9.2,1.9,0.9,2.5,1.3,12.6,0
2023,Nick Richards,6.4,0.6,0.2,1.1,0.9,8.2,0
2023,Nickeil Alexander-Walker,1.7,1.8,0.5,0.4,0.9,6.2,0
2023,Nickeil Alexander-Walker,1.6,2.1,0.7,0.4,1.3,6.3,0
2023,Nickeil Alexander-Walker,1.8,1.4,0.3,0.3,0.4,5.9,0
2023,Nicolas Batum,3.8,1.6,0.7,0.6,0.6,6.1,0
2023,Nikola Jokić,11.8,9.8,1.3,0.7,3.6,24.5,1
2023,Nikola Jović,2.1,0.7,0.5,0.1,0.7,5.5,0
2023,Nikola Vučević,11.0,3.2,0.7,0.7,1.7,17.6,0
2023,Noah Vonleh,2.1,0.3,0.1,0.3,0.5,1.1,0
2023,Norman Powell,2.9,1.8,0.8,0.3,1.7,17.0,0
2023,OG Anunoby,5.0,2.0,1.9,0.7,2.0,16.8,0
2023,Obi Toppin,2.8,1.0,0.3,0.2,0.6,7.4,0
2023,Ochai Agbaji,2.1,1.1,0.3,0.3,0.7,7.9,0
2023,Olivier Sarr,3.4,0.4,0.1,0.6,0.4,4.0,0
2023,Omer Yurtseven,2.6,0.2,0.2,0.2,0.4,4.4,0
2023,Onyeka Okongwu,7.2,1.0,0.7,1.3,1.0,9.9,0
2023,Orlando Robinson,4.1,0.8,0.4,0.4,0.5,3.7,0
2023,Oshae Brissett,3.4,0.7,0.5,0.2,0.5,6.1,0
2023,Otto Porter Jr.,2.4,1.0,1.4,0.0,0.5,5.5,0
2023,Ousmane Dieng,2.7,1.2,0.4,0.2,0.7,4.9,0
2023,P.J. Tucker,3.9,0.8,0.5,0.2,0.6,3.5,0
2023,P.J. Washington,4.9,2.4,0.9,1.1,1.5,15.7,0
2023,PJ Dozier,0.9,0.6,0.4,0.1,0.3,1.4,0
2023,Paolo Banchero,6.9,3.7,0.8,0.5,2.8,20.0,0
2023,Pascal Siakam,7.8,5.8,0.9,0.5,2.4,24.2,1
2023,Pat Connaughton,4.6,1.3,0.6,0.2,0.5,7.6,0
2023,Patrick Baldwin Jr.,1.3,0.4,0.2,0.1,0.4,3.9,0
2023,Patrick Beverley,3.7,2.9,0.9,0.6,0.9,6.2,0
2023,Patrick Beverley,3.1,2.6,0.9,0.6,0.9,6.4,0
2023,Patrick Beverley,4.9,3.5,1.0,0.7,0.8,5.8,0
2023,Patrick Williams,4.0,1.2,0.9,0.9,1.2,10.2,0
2023,Patty Mills,1.1,1.4,0.4,0.1,0.8,6.2,0
2023,Paul George,6.1,5.1,1.5,0.4,3.1,23.8,1
2023,Paul Reed,3.8,0.4,0.7,0.7,0.7,4.2,0
2023,Payton Pritchard,1.8,1.3,0.3,0.0,0.8,5.6,0
2023,Peyton Watson,1.6,0.5,0.1,0.5,0.3,3.3,0
2023,Precious Achiuwa,6.0,0.9,0.6,0.5,1.1,9.2,0
2023,Quentin Grimes,3.2,2.1,0.7,0.4,1.0,11.3,0
2023,Quenton Jackson,0.9,1.7,0.4,0.1,0.4,6.2,0
2023,R.J. Hampton,1.9,1.1,0.6,0.2,0.9,6.4,0
2023,R.J. Hampton,1.5,1.3,0.6,0.2,0.8,5.7,0
2023,R.J. Hampton,2.3,1.0,0.5,0.2,1.0,7.3,0
2023,RJ Barrett,5.0,2.8,0.4,0.2,2.2,19.6,0
2023,RaiQuan Gray,9.0,7.0,0.0,1.0,4.0,16.0,0
2023,Raul Neto,1.0,1.6,0.4,0.1,0.5,3.3,0
2023,Reggie Bullock,3.6,1.4,0.7,0.2,0.5,7.2,0
2023,Reggie Jackson,2.1,3.4,0.7,0.1,1.7,10.2,0
2023,Reggie Jackson,2.2,3.5,0.7,0.1,1.8,10.9,0
2023,Reggie Jackson,1.8,3.1,0.6,0.1,1.2,7.9,0
2023,Richaun Holmes,1.9,0.2,0.1,0.3,0.3,3.1,0
2023,Ricky Rubio,2.1,3.5,0.8,0.2,0.9,5.2,0
2023,Robert Covington,3.5,1.2,0.8,0.7,0.7,6.0,0
2023,Robert Williams,8.3,1.4,0.6,1.4,1.0,8.0,0
2023,Robin Lopez,1.4,0.5,0.1,0.2,0.7,3.0,0
2023,Rodney McGruder,2.3,0.9,0.5,0.0,0.3,5.7,0
2023,Romeo Langford,2.7,1.2,0.6,0.3,0.7,6.9,0
2023,Ron Harper Jr.,0.8,0.4,0.0,0.1,0.0,2.2,0
2023,Royce O'Neale,5.1,3.7,0.9,0.6,1.5,8.8,0
2023,Rudy Gay,2.9,1.0,0.3,0.3,0.7,5.2,0
2023,Rudy Gobert,11.6,1.2,0.8,1.4,1.7,13.4,0
2023,Rui Hachimura,4.5,0.9,0.3,0.4,0.8,11.2,0
2023,Rui Hachimura,4.3,1.2,0.4,0.4,1.2,13.0,0
2023,Rui Hachimura,4.7,0.7,0.2,0.4,0.5,9.6,0
2023,Russell Westbrook,5.8,7.5,1.0,0.5,3.5,15.9,0
2023,Russell Westbrook,6.2,7.5,1.0,0.4,3.5,15.9,0
2023,Russell Westbrook,4.9,7.6,1.1,0.5,3.4,15.8,0
2023,Ryan Arcidiacono,0.8,1.2,0.3,0.0,0.4,1.3,0
2023,Ryan Arcidiacono,0.4,0.2,0.2,0.0,0.1,0.3,0
2023,Ryan Arcidiacono,1.2,2.3,0.3,0.0,0.7,2.6,0
2023,Ryan Rollins,1.0,0.5,0.1,0.1,1.3,1.9,0
2023,Saben Lee,1.8,2.7,0.8,0.0,1.0,6.0,0
2023,Saben Lee,0.0,1.0,0.5,0.0,1.5,3.0,0
2023,Saben Lee,2.0,2.8,0.8,0.0,0.9,6.3,0
2023,Saddiq Bey,4.7,1.5,0.9,0.2,0.9,13.8,0
2023,Saddiq Bey,4.7,1.6,1.0,0.2,1.0,14.8,0
2023,Saddiq Bey,4.8,1.4,0.8,0.0,0.7,11.6,0
2023,Sam Hauser,2.6,0.9,0.4,0.3,0.4,6.4,0
2023,Sam Merrill,1.8,1.0,0.8,0.0,0.0,5.0,0
2023,Sandro Mamukelashvili,4.3,1.4,0.3,0.3,0.8,6.1,0
2023,Sandro Mamukelashvili,2.3,0.7,0.2,0.2,0.4,2.4,0
2023,Sandro Mamukelashvili,6.8,2.4,0.5,0.4,1.4,10.8,0
2023,Santi Aldama,4.8,1.3,0.6,0.6,0.8,9.0,0
2023,Scottie Barnes,6.6,4.8,1.1,0.8,2.0,15.3,0
2023,Scotty Pippen Jr.,0.7,0.3,0.3,0.2,0.3,2.3,0
2023,Serge Ibaka,2.8,0.3,0.1,0.4,0.7,4.1,0
2023,Seth Curry,1.6,1.6,0.6,0.1,0.8,9.2,0
2023,Shaedon Sharpe,3.0,1.2,0.5,0.3,1.0,9.9,0
2023,Shai Gilgeous-Alexander,4.8,5.5,1.6,1.0,2.8,31.4,1
2023,Shake Milton,2.5,3.2,0.3,0.2,1.2,8.4,0
2023,Shaquille Harrison,4.4,6.0,2.2,0.4,1.2,8.8,0
2023,Simone Fontecchio,1.7,0.8,0.3,0.2,0.8,6.3,0
2023,Skylar Mays,3.2,8.3,1.0,0.2,1.7,15.3,0
2023,Spencer Dinwiddie,3.4,6.5,0.8,0.3,1.8,17.3,0
2023,Spencer Dinwiddie,3.1,5.3,0.7,0.3,1.7,17.7,0
2023,Spencer Dinwiddie,4.1,9.1,1.1,0.3,2.1,16.5,0
2023,Stanley Johnson,3.2,2.2,0.5,0.2,1.1,5.8,0
2023,Stanley Umude,0.0,0.0,1.0,1.0,0.0,2.0,0
2023,Stephen Curry,6.1,6.3,0.9,0.4,3.2,29.4,1
2023,Sterling Brown,2.0,0.5,0.8,0.0,0.0,0.0,0
2023,Steven Adams,11.5,2.3,0.9,1.1,1.9,8.6,0
2023,Svi Mykhailiuk,1.7,1.7,0.5,0.1,0.8,6.9,0
2023,Svi Mykhailiuk,0.5,0.1,0.1,0.0,0.2,1.6,0
2023,Svi Mykhailiuk,2.4,2.7,0.7,0.2,1.2,10.6,0
2023,T.J. McConnell,3.1,5.3,1.1,0.1,1.9,8.7,0
2023,T.J. Warren,2.9,1.0,0.5,0.3,0.5,7.5,0
2023,T.J. Warren,2.8,1.1,0.6,0.3,0.7,9.5,0
2023,T.J. Warren,3.1,0.7,0.4,0.3,0.2,4.2,0
2023,Taj Gibson,1.9,0.7,0.3,0.2,0.5,3.4,0
2023,Talen Horton-Tucker,3.2,3.8,0.6,0.4,1.9,10.7,0
2023,Tari Eason,6.0,1.1,1.2,0.6,1.2,9.3,0
2023,Taurean Prince,2.4,1.6,0.5,0.3,1.3,9.1,0
2023,Terance Mann,3.4,2.3,0.5,0.3,1.0,8.8,0
2023,Terence Davis,2.2,1.0,0.7,0.2,0.8,6.7,0
2023,Terrence Ross,2.4,1.5,0.6,0.2,0.7,8.3,0
2023,Terrence Ross,2.0,1.3,0.6,0.2,0.9,8.0,0
2023,Terrence Ross,3.3,2.0,0.5,0.1,0.3,9.0,0
2023,Terry Rozier,4.1,5.1,1.2,0.3,2.1,21.1,0
2023,Terry Taylor,1.5,0.3,0.1,0.2,0.3,2.9,0
2023,Terry Taylor,1.5,0.4,0.1,0.2,0.3,2.7,0
2023,Terry Taylor,1.6,0.0,0.0,0.2,0.0,4.0,0
2023,Thaddeus Young,3.1,1.4,1.0,0.1,0.8,4.4,0
2023,Thanasis Antetokounmpo,1.2,0.4,0.1,0.1,0.3,1.4,0
2023,Theo Pinson,1.6,1.2,0.2,0.0,0.3,2.4,0
2023,Thomas Bryant,5.7,0.5,0.3,0.5,0.6,9.8,0
2023,Thomas Bryant,6.8,0.7,0.3,0.6,0.7,12.1,0
2023,Thomas Bryant,3.3,0.1,0.1,0.4,0.6,4.6,0
2023,Théo Maledon,2.8,3.5,0.8,0.3,1.3,6.7,0
2023,Tim Hardaway Jr.,3.5,1.8,0.7,0.2,0.8,14.4,0
2023,Tobias Harris,5.7,2.5,0.9,0.5,1.2,14.7,0
2023,Tony Bradley,0.9,0.1,0.1,0.1,0.1,1.6,0
2023,Torrey Craig,5.4,1.5,0.6,0.8,0.9,7.4,0
2023,Trae Young,3.0,10.2,1.1,0.1,4.1,26.2,0
2023,Tre Jones,3.6,6.6,1.3,0.1,1.6,12.9,0
2023,Tre Mann,2.3,1.8,0.6,0.2,0.9,7.7,0
2023,Trendon Watford,3.8,2.1,0.5,0.2,1.1,7.4,0
2023,Trent Forrest,1.6,1.7,0.3,0.1,0.7,2.3,0
2023,Trevelin Queen,2.4,0.9,0.3,0.7,1.0,3.0,0
2023,Trevor Hudgins,0.0,0.6,0.0,0.0,0.2,1.8,0
2023,Trevor Keels,0.7,0.0,0.0,0.0,0.0,1.0,0
2023,Trey Lyles,4.1,0.9,0.4,0.4,0.9,7.6,0
2023,Trey Murphy III,3.6,1.4,1.1,0.5,0.8,14.5,0
2023,Troy Brown Jr.,4.1,1.3,0.8,0.2,0.6,7.1,0
2023,Ty Jerome,1.7,3.0,0.5,0.1,0.7,6.9,0
2023,TyTy Washington Jr.,1.5,1.5,0.5,0.1,0.5,4.7,0
2023,Tyler Dorsey,0.7,0.0,0.0,0.0,0.0,3.0,0
2023,Tyler Herro,5.4,4.2,0.8,0.2,2.4,20.1,0
2023,Tyrese Haliburton,3.7,10.4,1.6,0.4,2.5,20.7,1
2023,Tyrese Martin,0.8,0.1,0.1,0.0,0.1,1.3,0
2023,Tyrese Maxey,2.9,3.5,0.8,0.1,1.3,20.3,0
2023,Tyus Jones,2.5,5.2,1.0,0.1,0.9,10.3,0
2023,Udoka Azubuike,3.3,0.3,0.2,0.4,0.5,3.5,0
2023,Udonis Haslem,1.6,0.0,0.1,0.3,0.1,3.9,0
2023,Usman Garuba,4.1,0.9,0.6,0.4,0.6,3.0,0
2023,Vernon Carey Jr.,1.0,0.3,0.2,0.2,0.2,0.5,0
2023,Victor Oladipo,3.0,3.5,1.4,0.3,2.1,10.7,0
2023,Vince Williams Jr.,1.0,0.3,0.4,0.1,0.3,2.0,0
2023,Vit Krejci,0.9,0.6,0.2,0.0,0.2,1.2,0
2023,Vlatko Čančar,2.1,1.3,0.4,0.2,0.6,5.0,0
2023,Walker Kessler,8.4,0.9,0.4,2.3,0.8,9.2,0
2023,Wendell Carter Jr.,8.7,2.3,0.5,0.6,1.9,15.2,0
2023,Wendell Moore Jr.,0.6,0.6,0.3,0.2,0.3,1.4,0
2023,Wenyen Gabriel,4.2,0.5,0.4,0.5,0.7,5.5,0
2023,Wesley Matthews,2.2,0.7,0.4,0.3,0.3,3.4,0
2023,Will Barton,2.4,2.0,0.5,0.2,0.9,6.8,0
2023,Will Barton,2.8,2.4,0.4,0.3,1.1,7.7,0
2023,Will Barton,1.6,1.1,0.7,0.2,0.2,4.5,0
2023,Willy Hernangómez,4.7,0.9,0.4,0.3,1.0,6.9,0
2023,Xavier Cooks,3.8,0.6,0.6,0.4,0.8,3.8,0
2023,Xavier Moon,0.8,1.3,0.0,0.0,0.3,1.8,0
2023,Xavier Sneed,1.3,1.3,0.0,0.3,0.8,4.3,0
2023,Xavier Tillman Sr.,5.0,1.6,1.0,0.5,0.7,7.0,0
2023,Yuta Watanabe,2.4,0.8,0.4,0.3,0.4,5.6,0
2023,Zach Collins,6.4,2.9,0.6,0.8,2.0,11.6,0
2023,Zach LaVine,4.5,4.2,0.9,0.2,2.5,24.8,0
2023,Zeke Nnaji,2.6,0.3,0.3,0.4,0.6,5.2,0
2023,Ziaire Williams,2.1,0.9,0.4,0.2,1.0,5.7,0
2023,Zion Williamson,7.0,4.6,1.1,0.6,3.4,26.0,1
2022,Aaron Gordon,5.9,2.5,0.6,0.6,1.8,15.0,0
2022,Aaron Henry,0.2,0.0,0.0,0.3,0.3,0.3,0
2022,Aaron Holiday,1.9,2.4,0.7,0.1,1.1,6.3,0
2022,Aaron Holiday,1.6,1.9,0.6,0.2,1.0,6.1,0
2022,Aaron Holiday,2.5,3.4,0.8,0.0,1.3,6.8,0
2022,Aaron Nesmith,1.7,0.4,0.4,0.1,0.6,3.8,0
2022,Aaron Wiggins,3.6,1.4,0.6,0.2,1.1,8.3,0
2022,Abdel Nader,1.9,0.5,0.6,0.3,0.8,2.4,0
2022,Ade Murkey,0.0,0.0,0.0,0.0,0.0,0.0,0
2022,Admiral Schofield,2.3,0.7,0.1,0.1,0.6,3.8,0
2022,Ahmad Caver,0.0,0.0,0.0,0.0,0.0,2.0,0
2022,Al Horford,7.7,3.4,0.7,1.3,0.9,10.2,0
2022,Alec Burks,4.9,3.0,1.0,0.3,1.1,11.7,0
2022,Aleem Ford,3.0,0.4,0.2,0.0,0.8,2.8,0
2022,Aleksej Pokusevski,5.2,2.1,0.6,0.6,1.5,7.6,0
2022,Alex Caruso,3.6,4.0,1.7,0.4,1.4,7.4,0
2022,Alex Len,4.1,1.2,0.3,0.6,1.1,6.0,0
2022,Alfonzo McKinnie,1.9,0.3,0.1,0.2,0.4,3.5,0
2022,Alize Johnson,2.7,0.4,0.2,0.0,0.5,1.8,0
2022,Alize Johnson,2.3,0.5,0.2,0.0,0.5,1.8,0
2022,Alize Johnson,4.0,0.0,0.0,0.0,1.0,1.3,0
2022,Alize Johnson,3.3,0.3,0.5,0.0,0.3,2.3,0
2022,Alperen Şengün,5.5,2.6,0.8,0.9,2.0,9.6,0
2022,Amir Coffey,2.9,1.8,0.6,0.2,0.7,9.0,0
2022,Andre Drummond,9.3,1.8,1.1,0.9,1.6,7.9,0
2022,Andre Drummond,8.8,2.0,1.1,0.9,1.6,6.1,0
2022,Andre Drummond,10.3,1.4,0.9,1.0,1.5,11.8,0
2022,Andre Iguodala,3.2,3.7,0.9,0.7,0.9,4.0,0
2022,Andrew Wiggins,4.5,2.2,1.0,0.7,1.5,17.2,1
2022,Anfernee Simons,2.6,3.9,0.5,0.1,2.0,17.3,0
2022,Anthony Davis,9.9,3.1,1.2,2.3,2.1,23.2,0
2022,Anthony Edwards,4.8,3.8,1.5,0.6,2.6,21.3,0
2022,Anthony Gill,1.9,0.6,0.1,0.3,0.4,4.1,0
2022,Anthony Lamb,0.5,1.0,0.0,0.0,0.0,0.0,0
2022,Armoni Brooks,1.9,1.1,0.5,0.2,0.5,5.3,0
2022,Armoni Brooks,2.0,1.2,0.5,0.2,0.6,6.2,0
2022,Armoni Brooks,1.7,1.0,0.5,0.2,0.3,2.6,0
2022,Arnoldas Kulboka,0.0,0.0,0.0,0.0,0.0,0.0,0
2022,Austin Reaves,3.2,1.8,0.5,0.3,0.7,7.3,0
2022,Austin Rivers,1.7,1.3,0.8,0.1,0.8,6.0,0
2022,Avery Bradley,2.2,0.8,0.9,0.1,0.6,6.4,0
2022,Ayo Dosunmu,2.8,3.3,0.8,0.4,1.4,8.8,0
